SN2005J 0.013953 0.075 53379.3 CSP
filter u
53404.3	16.765	0.013
53406.3	16.793	0.013
53407.3	16.786	0.012
53408.3	16.815	0.013
53409.3	16.822	0.012
53410.3	16.828	0.012
53411.3	16.853	0.011
53412.3	16.847	0.011
53413.3	16.849	0.016
53414.3	16.873	0.011
53415.3	16.885	0.013
53416.4	16.917	0.012
53417.3	16.919	0.013
53418.3	16.915	0.019
53419.3	16.926	0.013
53420.3	16.952	0.013
53421.3	16.963	0.013
53422.3	16.934	0.04
53424.3	16.96	0.018
53425.2	17.021	0.018
53426.3	17.033	0.028
53427.3	16.985	0.025
53428.2	17.02	0.013
53429.4	17.032	0.017
53431.2	17.046	0.014
53436.2	17.077	0.01
53444.2	17.112	0.01
53445.2	17.129	0.012
53446.2	17.117	0.01
53452.2	17.165	0.013
53453.1	17.18	0.018
53455.2	17.15	0.016
53456.2	17.182	0.013
53457.2	17.189	0.013
53458.2	17.191	0.013
53459.2	17.198	0.012
53464.2	17.219	0.011
53465.2	17.249	0.012
53466.2	17.259	0.01
53468.1	17.281	0.011
53472.1	17.343	0.011
53474.1	17.348	0.01
53478.1	17.423	0.012
53480.1	17.479	0.012
53483.1	17.537	0.017
53489.0	17.784	0.011
53490.0	17.823	0.011
53491.0	17.896	0.013
53512.2	19.145	0.041
filter i
53389.3	16.897	0.013
53390.3	16.878	0.014
53391.2	16.872	0.013
53393.3	16.908	0.014
53395.3	16.888	0.015
53397.3	16.884	0.014
53402.3	16.886	0.013
53403.3	16.877	0.012
53404.3	16.86	0.013
53406.3	16.897	0.014
53407.3	16.898	0.012
53408.3	16.89	0.016
53409.3	16.905	0.013
53410.3	16.895	0.013
53411.3	16.911	0.013
53412.3	16.891	0.013
53413.3	16.902	0.015
53414.3	16.933	0.014
53415.3	16.911	0.017
53416.4	16.942	0.013
53417.3	16.93	0.015
53418.3	16.948	0.021
53419.3	16.955	0.013
53420.3	16.978	0.015
53421.3	16.969	0.014
53422.3	16.955	0.056
53424.3	16.96	0.019
53425.2	16.957	0.018
53426.3	16.976	0.037
53427.3	17.02	0.03
53428.2	17.004	0.014
53429.4	17.01	0.014
53431.2	17.023	0.014
53436.2	17.044	0.011
53444.2	17.082	0.012
53445.2	17.079	0.013
53446.2	17.096	0.011
53452.2	17.135	0.014
53453.1	17.136	0.018
53455.2	17.098	0.02
53456.2	17.157	0.015
53457.2	17.15	0.014
53458.2	17.15	0.013
53459.2	17.151	0.013
53464.2	17.214	0.013
53465.2	17.188	0.013
53466.2	17.216	0.013
53468.1	17.233	0.013
53472.1	17.277	0.011
53474.1	17.289	0.011
53478.1	17.346	0.012
53480.1	17.391	0.013
53483.1	17.445	0.014
53489.0	17.657	0.011
53490.0	17.7	0.012
53491.0	17.733	0.015
53512.2	19.078	0.041
