 6.37907e+03  9.11628e-01
 6.37936e+03  8.33285e-01
 6.37964e+03  9.44402e-01
 6.37993e+03  1.26829e+00
 6.38022e+03  1.15342e+00
 6.38051e+03  6.64499e-01
 6.38080e+03  7.37016e-01
 6.38109e+03  1.09339e+00
 6.38137e+03  1.18546e+00
 6.38166e+03  1.30100e+00
 6.38195e+03  7.61129e-01
 6.38224e+03  5.10813e-01
 6.38253e+03  7.85970e-01
 6.38282e+03  1.00657e+00
 6.38310e+03  9.04005e-01
 6.38339e+03  8.25062e-01
 6.38368e+03  1.07762e+00
 6.38397e+03  1.13240e+00
 6.38426e+03  9.37544e-01
 6.38455e+03  1.11382e+00
 6.38484e+03  1.25861e+00
 6.38512e+03  9.97826e-01
 6.38541e+03  9.59974e-01
 6.38570e+03  1.08262e+00
 6.38599e+03  1.06377e+00
 6.38628e+03  9.85769e-01
 6.38657e+03  8.84931e-01
 6.38685e+03  7.49748e-01
 6.38714e+03  1.03979e+00
 6.38743e+03  1.02542e+00
 6.38772e+03  9.94922e-01
 6.38801e+03  9.53107e-01
 6.38830e+03  1.02430e+00
 6.38858e+03  1.00870e+00
 6.38887e+03  1.17720e+00
 6.38916e+03  1.21289e+00
 6.38945e+03  1.22082e+00
 6.38974e+03  1.08540e+00
 6.39003e+03  9.17838e-01
 6.39032e+03  1.01119e+00
 6.39060e+03  8.59458e-01
 6.39089e+03  8.42235e-01
 6.39118e+03  8.32567e-01
 6.39147e+03  1.20519e+00
 6.39176e+03  1.24899e+00
 6.39205e+03  1.08513e+00
 6.39233e+03  1.00786e+00
 6.39262e+03  6.16205e-01
 6.39291e+03  9.15592e-01
 6.39320e+03  1.04697e+00
 6.39349e+03  1.12624e+00
 6.39378e+03  9.60121e-01
 6.39406e+03  7.78069e-01
 6.39435e+03  6.62812e-01
 6.39464e+03  9.02038e-01
 6.39493e+03  9.19924e-01
 6.39522e+03  9.62596e-01
 6.39551e+03  9.53790e-01
 6.39580e+03  8.54411e-01
 6.39608e+03  1.07380e+00
 6.39637e+03  9.63660e-01
 6.39666e+03  1.00155e+00
 6.39695e+03  9.67210e-01
 6.39724e+03  1.14090e+00
 6.39753e+03  1.08841e+00
 6.39781e+03  8.75127e-01
 6.39810e+03  6.99539e-01
 6.39839e+03  7.46198e-01
 6.39868e+03  8.46585e-01
 6.39897e+03  7.89513e-01
 6.39926e+03  1.01301e+00
 6.39954e+03  8.00612e-01
 6.39983e+03  7.25511e-01
 6.40012e+03  7.03505e-01
 6.40041e+03  1.20940e+00
 6.40070e+03  9.71164e-01
 6.40099e+03  9.81845e-01
 6.40128e+03  8.62565e-01
 6.40156e+03  1.07631e+00
 6.40185e+03  1.14692e+00
 6.40214e+03  8.46979e-01
 6.40243e+03  1.16681e+00
 6.40272e+03  9.28238e-01
 6.40301e+03  8.26072e-01
 6.40329e+03  9.78754e-01
 6.40358e+03  9.67349e-01
 6.40387e+03  9.91783e-01
 6.40416e+03  9.03323e-01
 6.40445e+03  8.60050e-01
 6.40474e+03  9.98256e-01
 6.40502e+03  1.04552e+00
 6.40531e+03  8.81083e-01
 6.40560e+03  8.08971e-01
 6.40589e+03  7.90570e-01
 6.40618e+03  1.01524e+00
 6.40647e+03  1.15906e+00
 6.40676e+03  1.01443e+00
 6.40704e+03  8.15634e-01
 6.40733e+03  7.58002e-01
 6.40762e+03  8.98312e-01
 6.40791e+03  8.27089e-01
 6.40820e+03  7.56770e-01
 6.40849e+03  1.01465e+00
 6.40877e+03  1.03590e+00
 6.40906e+03  1.12097e+00
 6.40935e+03  8.42635e-01
 6.40964e+03  9.62274e-01
 6.40993e+03  1.31267e+00
 6.41022e+03  9.59260e-01
 6.41050e+03  1.14882e+00
 6.41079e+03  1.00747e+00
 6.41108e+03  1.00253e+00
 6.41137e+03  8.22307e-01
 6.41166e+03  1.18186e+00
 6.41195e+03  1.03915e+00
 6.41223e+03  8.41285e-01
 6.41252e+03  8.52059e-01
 6.41281e+03  7.99659e-01
 6.41310e+03  7.34692e-01
 6.41339e+03  5.79208e-01
 6.41368e+03  8.82053e-01
 6.41397e+03  9.06771e-01
 6.41425e+03  1.09189e+00
 6.41454e+03  9.48079e-01
 6.41483e+03  7.55865e-01
 6.41512e+03  1.05992e+00
 6.41541e+03  9.74379e-01
 6.41570e+03  1.02550e+00
 6.41598e+03  7.99555e-01
 6.41627e+03  9.60187e-01
 6.41656e+03  1.00323e+00
 6.41685e+03  7.81054e-01
 6.41714e+03  8.28276e-01
 6.41743e+03  1.30384e+00
 6.41771e+03  9.14978e-01
 6.41800e+03  8.73393e-01
 6.41829e+03  1.07188e+00
 6.41858e+03  8.16961e-01
 6.41887e+03  9.71876e-01
 6.41916e+03  9.46784e-01
 6.41945e+03  9.56193e-01
 6.41973e+03  8.57717e-01
 6.42002e+03  9.19954e-01
 6.42031e+03  6.76745e-01
 6.42060e+03  8.12483e-01
 6.42089e+03  7.78544e-01
 6.42118e+03  7.38311e-01
 6.42146e+03  7.20567e-01
 6.42175e+03  7.15030e-01
 6.42204e+03  7.05298e-01
 6.42233e+03  7.99756e-01
 6.42262e+03  6.98285e-01
 6.42291e+03  6.98283e-01
 6.42319e+03  9.42630e-01
 6.42348e+03  8.69109e-01
 6.42377e+03  1.05417e+00
 6.42406e+03  9.52793e-01
 6.42435e+03  9.48525e-01
 6.42464e+03  1.10679e+00
 6.42493e+03  1.01479e+00
 6.42521e+03  1.07090e+00
 6.42550e+03  9.30189e-01
 6.42579e+03  7.86567e-01
 6.42608e+03  1.10465e+00
 6.42637e+03  8.48105e-01
 6.42666e+03  8.94260e-01
 6.42694e+03  7.52328e-01
 6.42723e+03  8.14841e-01
 6.42752e+03  2.63101e-01
 6.42781e+03  7.36838e-01
 6.42810e+03  1.18882e+00
 6.42839e+03  1.02483e+00
 6.42867e+03  9.40324e-01
 6.42896e+03  7.91348e-01
 6.42925e+03  9.82897e-01
 6.42954e+03  8.79080e-01
 6.42983e+03  8.07449e-01
 6.43012e+03  7.69436e-01
 6.43041e+03  8.11686e-01
 6.43069e+03  9.08955e-01
 6.43098e+03  7.84463e-01
 6.43127e+03  8.73550e-01
 6.43156e+03  7.45280e-01
 6.43185e+03  7.88358e-01
 6.43214e+03  8.89947e-01
 6.43242e+03  8.66809e-01
 6.43271e+03  1.01057e+00
 6.43300e+03  1.10021e+00
 6.43329e+03  9.57077e-01
 6.43358e+03  8.17638e-01
 6.43387e+03  1.00415e+00
 6.43415e+03  1.02093e+00
 6.43444e+03  9.92637e-01
 6.43473e+03  1.07798e+00
 6.43502e+03  1.00895e+00
 6.43531e+03  9.94245e-01
 6.43560e+03  8.54100e-01
 6.43589e+03  1.17250e+00
 6.43617e+03  8.92134e-01
 6.43646e+03  7.73607e-01
 6.43675e+03  9.73698e-01
 6.43704e+03  8.87884e-01
 6.43733e+03  6.55434e-01
 6.43762e+03  1.14377e+00
 6.43790e+03  1.04650e+00
 6.43819e+03  1.08957e+00
 6.43848e+03  9.16667e-01
 6.43877e+03  9.01407e-01
 6.43906e+03  1.10441e+00
 6.43935e+03  9.67286e-01
 6.43963e+03  8.34128e-01
 6.43992e+03  1.04697e+00
 6.44021e+03  9.82139e-01
 6.44050e+03  1.04710e+00
 6.44079e+03  8.62731e-01
 6.44108e+03  8.50224e-01
 6.44137e+03  1.02348e+00
 6.44165e+03  1.18540e+00
 6.44194e+03  1.10806e+00
 6.44223e+03  9.02475e-01
 6.44252e+03  8.29003e-01
 6.44281e+03  1.01737e+00
 6.44310e+03  1.01535e+00
 6.44338e+03  8.69706e-01
 6.44367e+03  9.70418e-01
 6.44396e+03  8.91248e-01
 6.44425e+03  9.86183e-01
 6.44454e+03  8.50804e-01
 6.44483e+03  9.67034e-01
 6.44511e+03  8.29121e-01
 6.44540e+03  1.13030e+00
 6.44569e+03  1.04387e+00
 6.44598e+03  9.66525e-01
 6.44627e+03  8.44710e-01
 6.44656e+03  8.75962e-01
 6.44685e+03  1.09542e+00
 6.44713e+03  7.49902e-01
 6.44742e+03  8.57331e-01
 6.44771e+03  1.17032e+00
 6.44800e+03  9.18015e-01
 6.44829e+03  1.22845e+00
 6.44858e+03  8.31899e-01
 6.44886e+03  9.79271e-01
 6.44915e+03  7.89013e-01
 6.44944e+03  1.10533e+00
 6.44973e+03  1.02576e+00
 6.45002e+03  8.54804e-01
 6.45031e+03  1.00125e+00
 6.45059e+03  8.87186e-01
 6.45088e+03  1.10499e+00
 6.45117e+03  8.69195e-01
 6.45146e+03  9.48287e-01
 6.45175e+03  8.04009e-01
 6.45204e+03  8.97761e-01
 6.45232e+03  5.45862e-01
 6.45261e+03  6.74480e-01
 6.45290e+03  1.10336e+00
 6.45319e+03  9.84894e-01
 6.45348e+03  9.66951e-01
 6.45377e+03  1.04626e+00
 6.45406e+03  9.84091e-01
 6.45434e+03  7.28358e-01
 6.45463e+03  6.91393e-01
 6.45492e+03  1.03254e+00
 6.45521e+03  8.74797e-01
 6.45550e+03  8.94646e-01
 6.45579e+03  7.96683e-01
 6.45607e+03  8.64998e-01
 6.45636e+03  9.90778e-01
 6.45665e+03  1.00608e+00
 6.45694e+03  1.09586e+00
 6.45723e+03  8.99881e-01
 6.45752e+03  1.01891e+00
 6.45780e+03  9.80245e-01
 6.45809e+03  1.01110e+00
 6.45838e+03  1.00936e+00
 6.45867e+03  8.87394e-01
 6.45896e+03  1.01649e+00
 6.45925e+03  7.63325e-01
 6.45954e+03  8.08290e-01
 6.45982e+03  8.48702e-01
 6.46011e+03  9.18497e-01
 6.46040e+03  8.81882e-01
 6.46069e+03  9.79777e-01
 6.46098e+03  8.94431e-01
 6.46127e+03  7.40276e-01
 6.46155e+03  9.29800e-01
 6.46184e+03  9.96341e-01
 6.46213e+03  9.34429e-01
 6.46242e+03  6.32513e-01
 6.46271e+03  9.63762e-01
 6.46300e+03  9.36556e-01
 6.46328e+03  1.00332e+00
 6.46357e+03  1.05843e+00
 6.46386e+03  1.02822e+00
 6.46415e+03  1.06057e+00
 6.46444e+03  8.97115e-01
 6.46473e+03  6.07870e-01
 6.46502e+03  9.36650e-01
 6.46530e+03  8.61527e-01
 6.46559e+03  9.20684e-01
 6.46588e+03  8.10406e-01
 6.46617e+03  9.09532e-01
 6.46646e+03  8.38921e-01
 6.46675e+03  8.37020e-01
 6.46703e+03  7.57302e-01
 6.46732e+03  7.81816e-01
 6.46761e+03  7.95917e-01
 6.46790e+03  8.64317e-01
 6.46819e+03  8.94793e-01
 6.46848e+03  9.27880e-01
 6.46876e+03  8.00252e-01
 6.46905e+03  8.82109e-01
 6.46934e+03  8.41365e-01
 6.46963e+03  1.01533e+00
 6.46992e+03  7.70729e-01
 6.47021e+03  8.18806e-01
 6.47050e+03  9.55382e-01
 6.47078e+03  8.16188e-01
 6.47107e+03  1.02638e+00
 6.47136e+03  1.04879e+00
 6.47165e+03  9.45251e-01
 6.47194e+03  1.10239e+00
 6.47223e+03  1.17238e+00
 6.47251e+03  1.07769e+00
 6.47280e+03  9.85786e-01
 6.47309e+03  1.28826e+00
 6.47338e+03  1.20406e+00
 6.47367e+03  1.23391e+00
 6.47396e+03  1.19400e+00
 6.47424e+03  1.02971e+00
 6.47453e+03  1.12379e+00
 6.47482e+03  1.08622e+00
 6.47511e+03  1.00943e+00
 6.47540e+03  9.98473e-01
 6.47569e+03  1.05828e+00
 6.47598e+03  1.01358e+00
 6.47626e+03  9.10736e-01
 6.47655e+03  9.78203e-01
 6.47684e+03  1.00210e+00
 6.47713e+03  6.90996e-01
 6.47742e+03  8.89048e-01
 6.47771e+03  1.10089e+00
 6.47799e+03  1.13150e+00
 6.47828e+03  1.00071e+00
 6.47857e+03  8.74165e-01
 6.47886e+03  9.70145e-01
 6.47915e+03  1.05857e+00
 6.47944e+03  8.29441e-01
 6.47972e+03  8.13040e-01
 6.48001e+03  8.36970e-01
 6.48030e+03  7.78544e-01
 6.48059e+03  8.64058e-01
 6.48088e+03  7.45739e-01
 6.48117e+03  7.69152e-01
 6.48146e+03  9.10439e-01
 6.48174e+03  9.18113e-01
 6.48203e+03  8.76413e-01
 6.48232e+03  7.99152e-01
 6.48261e+03  9.21524e-01
 6.48290e+03  9.08536e-01
 6.48319e+03  8.62018e-01
 6.48347e+03  8.26563e-01
 6.48376e+03  1.03649e+00
 6.48405e+03  8.08591e-01
 6.48434e+03  7.36148e-01
 6.48463e+03  7.55738e-01
 6.48492e+03  7.91811e-01
 6.48520e+03  8.26048e-01
 6.48549e+03  8.00282e-01
 6.48578e+03  9.77372e-01
 6.48607e+03  1.02907e+00
 6.48636e+03  7.06403e-01
 6.48665e+03  8.85178e-01
 6.48694e+03  9.82187e-01
 6.48722e+03  8.17901e-01
 6.48751e+03  8.70102e-01
 6.48780e+03  1.03767e+00
 6.48809e+03  1.20010e+00
 6.48838e+03  1.14376e+00
 6.48867e+03  1.24152e+00
 6.48895e+03  1.40203e+00
 6.48924e+03  1.27623e+00
 6.48953e+03  1.28393e+00
 6.48982e+03  1.30021e+00
 6.49011e+03  1.23572e+00
 6.49040e+03  9.22619e-01
 6.49068e+03  9.59644e-01
 6.49097e+03  8.89084e-01
 6.49126e+03  1.12270e+00
 6.49155e+03  7.71684e-01
 6.49184e+03  8.24366e-01
 6.49213e+03  9.07036e-01
 6.49241e+03  9.75178e-01
 6.49270e+03  1.00711e+00
 6.49299e+03  8.74712e-01
 6.49328e+03  8.85929e-01
 6.49357e+03  1.07319e+00
 6.49386e+03  9.83134e-01
 6.49415e+03  9.56820e-01
 6.49443e+03  9.40900e-01
 6.49472e+03  9.70880e-01
 6.49501e+03  9.57531e-01
 6.49530e+03  9.46648e-01
 6.49559e+03  9.63049e-01
 6.49588e+03  1.08520e+00
 6.49616e+03  9.79249e-01
 6.49645e+03  9.00959e-01
 6.49674e+03  8.06401e-01
 6.49703e+03  8.86350e-01
 6.49732e+03  1.03210e+00
 6.49761e+03  8.35261e-01
 6.49789e+03  9.24675e-01
 6.49818e+03  1.14455e+00
 6.49847e+03  8.02719e-01
 6.49876e+03  8.89604e-01
 6.49905e+03  9.10430e-01
 6.49934e+03  9.25238e-01
 6.49962e+03  8.60731e-01
 6.49991e+03  8.03916e-01
 6.50020e+03  8.87339e-01
 6.50049e+03  1.00070e+00
 6.50078e+03  8.74766e-01
 6.50107e+03  9.62051e-01
 6.50136e+03  9.92979e-01
 6.50164e+03  9.19012e-01
 6.50193e+03  9.32765e-01
 6.50222e+03  7.46985e-01
 6.50251e+03  1.00367e+00
 6.50280e+03  1.17137e+00
 6.50309e+03  1.01564e+00
 6.50337e+03  7.32433e-01
 6.50366e+03  7.24668e-01
 6.50395e+03  7.27423e-01
 6.50424e+03  7.03845e-01
 6.50453e+03  8.53789e-01
 6.50482e+03  8.31019e-01
 6.50510e+03  8.51827e-01
 6.50539e+03  7.13366e-01
 6.50568e+03  9.67873e-01
 6.50597e+03  7.98662e-01
 6.50626e+03  6.57402e-01
 6.50655e+03  7.59420e-01
 6.50684e+03  6.30133e-01
 6.50712e+03  5.89923e-01
 6.50741e+03  7.75383e-01
 6.50770e+03  7.96426e-01
 6.50799e+03  7.91014e-01
 6.50828e+03  8.00176e-01
 6.50857e+03  7.94884e-01
 6.50885e+03  6.68307e-01
 6.50914e+03  5.56964e-01
 6.50943e+03  7.09000e-01
 6.50972e+03  6.98210e-01
 6.51001e+03  8.57639e-01
 6.51030e+03  9.45420e-01
 6.51058e+03  7.64511e-01
 6.51087e+03  7.15304e-01
 6.51116e+03  9.63740e-01
 6.51145e+03  9.77725e-01
 6.51174e+03  1.05497e+00
 6.51203e+03  1.51418e+00
 6.51232e+03  1.60828e+00
 6.51260e+03  1.58245e+00
 6.51289e+03  1.70180e+00
 6.51318e+03  1.35545e+00
 6.51347e+03  1.32117e+00
 6.51376e+03  1.23515e+00
 6.51405e+03  1.10401e+00
 6.51433e+03  1.30214e+00
 6.51462e+03  1.13911e+00
 6.51491e+03  1.09470e+00
 6.51520e+03  1.08995e+00
 6.51549e+03  9.26723e-01
 6.51578e+03  8.60410e-01
 6.51606e+03  7.34837e-01
 6.51635e+03  9.36588e-01
 6.51664e+03  8.72955e-01
 6.51693e+03  9.18703e-01
 6.51722e+03  1.07620e+00
 6.51751e+03  1.14190e+00
 6.51780e+03  1.04476e+00
 6.51808e+03  7.98678e-01
 6.51837e+03  8.61208e-01
 6.51866e+03  9.37254e-01
 6.51895e+03  9.33561e-01
 6.51924e+03  9.32336e-01
 6.51953e+03  9.83704e-01
 6.51981e+03  1.13876e+00
 6.52010e+03  8.45029e-01
 6.52039e+03  9.55545e-01
 6.52068e+03  9.41826e-01
 6.52097e+03  1.06005e+00
 6.52126e+03  7.95684e-01
 6.52154e+03  8.50704e-01
 6.52183e+03  1.09086e+00
 6.52212e+03  7.97922e-01
 6.52241e+03  7.63165e-01
 6.52270e+03  8.25418e-01
 6.52299e+03  8.04879e-01
 6.52328e+03  8.81980e-01
 6.52356e+03  9.42419e-01
 6.52385e+03  7.49182e-01
 6.52414e+03  9.36537e-01
 6.52443e+03  9.69040e-01
 6.52472e+03  8.99049e-01
 6.52501e+03  9.54499e-01
 6.52529e+03  1.04066e+00
 6.52558e+03  7.66115e-01
 6.52587e+03  7.79686e-01
 6.52616e+03  9.06953e-01
 6.52645e+03  7.84263e-01
 6.52674e+03  9.83959e-01
 6.52702e+03  8.14416e-01
 6.52731e+03  8.83034e-01
 6.52760e+03  8.28541e-01
 6.52789e+03  1.06502e+00
 6.52818e+03  9.57341e-01
 6.52847e+03  1.00700e+00
 6.52876e+03  9.33125e-01
 6.52904e+03  8.22009e-01
 6.52933e+03  9.96395e-01
 6.52962e+03  7.87117e-01
 6.52991e+03  9.09716e-01
 6.53020e+03  8.87909e-01
 6.53049e+03  9.86779e-01
 6.53077e+03  1.01782e+00
 6.53106e+03  9.71304e-01
 6.53135e+03  9.98359e-01
 6.53164e+03  9.54430e-01
 6.53193e+03  7.89331e-01
 6.53222e+03  6.60772e-01
 6.53250e+03  8.42592e-01
 6.53279e+03  7.96146e-01
 6.53308e+03  8.48173e-01
 6.53337e+03  1.06640e+00
 6.53366e+03  8.85049e-01
 6.53395e+03  7.27232e-01
 6.53423e+03  9.29077e-01
 6.53452e+03  8.92266e-01
 6.53481e+03  8.49131e-01
 6.53510e+03  8.78292e-01
 6.53539e+03  9.34668e-01
 6.53568e+03  8.88997e-01
 6.53597e+03  9.29897e-01
 6.53625e+03  9.85742e-01
 6.53654e+03  9.45899e-01
 6.53683e+03  1.00400e+00
 6.53712e+03  9.48874e-01
 6.53741e+03  9.38034e-01
 6.53770e+03  8.40002e-01
 6.53798e+03  9.17778e-01
 6.53827e+03  1.15108e+00
 6.53856e+03  1.24739e+00
 6.53885e+03  1.18166e+00
 6.53914e+03  1.03570e+00
 6.53943e+03  7.75238e-01
 6.53971e+03  7.16845e-01
 6.54000e+03  9.82950e-01
 6.54029e+03  8.18654e-01
 6.54058e+03  7.75979e-01
 6.54087e+03  9.26851e-01
 6.54116e+03  7.45684e-01
 6.54145e+03  8.09489e-01
 6.54173e+03  7.99831e-01
 6.54202e+03  8.55604e-01
 6.54231e+03  9.08686e-01
 6.54260e+03  9.46219e-01
 6.54289e+03  1.08708e+00
 6.54318e+03  9.26650e-01
 6.54346e+03  8.41376e-01
 6.54375e+03  9.09314e-01
 6.54404e+03  8.63147e-01
 6.54433e+03  9.45871e-01
 6.54462e+03  9.74531e-01
 6.54491e+03  8.55306e-01
 6.54519e+03  8.24601e-01
 6.54548e+03  8.01789e-01
 6.54577e+03  8.45279e-01
 6.54606e+03  9.37902e-01
 6.54635e+03  1.05833e+00
 6.54664e+03  8.19309e-01
 6.54693e+03  8.59811e-01
 6.54721e+03  8.33843e-01
 6.54750e+03  9.39783e-01
 6.54779e+03  9.48211e-01
 6.54808e+03  8.78832e-01
 6.54837e+03  9.72741e-01
 6.54866e+03  7.95592e-01
 6.54894e+03  9.53458e-01
 6.54923e+03  8.69390e-01
 6.54952e+03  9.72576e-01
 6.54981e+03  8.97300e-01
 6.55010e+03  7.85202e-01
 6.55039e+03  8.50525e-01
 6.55067e+03  1.00053e+00
 6.55096e+03  9.69708e-01
 6.55125e+03  8.98674e-01
 6.55154e+03  8.03783e-01
 6.55183e+03  7.73472e-01
 6.55212e+03  9.46820e-01
 6.55241e+03  9.66526e-01
 6.55269e+03  1.07872e+00
 6.55298e+03  8.67645e-01
 6.55327e+03  9.75559e-01
 6.55356e+03  1.03458e+00
 6.55385e+03  1.03539e+00
 6.55414e+03  9.31802e-01
 6.55442e+03  8.34492e-01
 6.55471e+03  1.06442e+00
 6.55500e+03  8.66633e-01
 6.55529e+03  8.90059e-01
 6.55558e+03  8.28335e-01
 6.55587e+03  8.04922e-01
 6.55615e+03  1.07188e+00
 6.55644e+03  8.32571e-01
 6.55673e+03  9.76213e-01
 6.55702e+03  9.61420e-01
 6.55731e+03  8.88177e-01
 6.55760e+03  7.82520e-01
 6.55789e+03  8.58789e-01
 6.55817e+03  9.55987e-01
 6.55846e+03  8.57128e-01
 6.55875e+03  9.97065e-01
 6.55904e+03  1.06959e+00
 6.55933e+03  8.66212e-01
 6.55962e+03  8.74521e-01
 6.55990e+03  9.80359e-01
 6.56019e+03  8.19612e-01
 6.56048e+03  8.56021e-01
 6.56077e+03  9.33812e-01
 6.56106e+03  9.80788e-01
 6.56135e+03  8.77742e-01
 6.56163e+03  9.26099e-01
 6.56192e+03  8.68257e-01
 6.56221e+03  9.81799e-01
 6.56250e+03  8.71596e-01
 6.56279e+03  7.51554e-01
 6.56308e+03  7.72291e-01
 6.56337e+03  7.36413e-01
 6.56365e+03  9.08687e-01
 6.56394e+03  8.52028e-01
 6.56423e+03  6.92505e-01
 6.56452e+03  7.53840e-01
 6.56481e+03  9.02768e-01
 6.56510e+03  8.56293e-01
