53966.4534 17.42 0.04 17.4 0.0198477452146
53968.4981 17.37 0.04 17.35 0.0175570283589
53970.437 17.38 0.03 17.36 0.017566970722
53972.4356 17.38 0.04 17.36 0.0150019618656
53994.1336 17.56 0.02 17.52 0.0372198076956
53995.0216 17.59 0.01 17.57 0.021668975266
54029.0357 17.48 0.01 17.46 0.0162481118121
54030.0557 17.5 0.01 17.48 0.0180988440869
