18 18.0764 0.017 0.247555 18.324
19.9 18.1809 0.021 0.249149 18.43
24.9 18.4067 0.039 0.26134 18.668
29.9 18.4829 0.028 0.251064 18.734
32.93 18.5403 0.02 0.262668 18.803
36.89 18.6462 0.021 0.274811 18.921
39.92 18.6556 0.022 0.278374 18.934
41.9 18.693 0.018 0.283959 18.977
46.88 18.8041 0.021 0.293895 19.098
63.9 18.9067 0.024 0.309292 19.216
76.83 19.0972 0.022 0.32379 19.421
86.82 19.2797 0.034 0.309345 19.589
106.74 20.3108 0.084 0.330165 20.641
