sn2013ej
filter B_kait4
56570.4	12.91	0.01
56572.4	12.93	0.01
56574.4	12.94	0.01
56577.4	12.99	0.02
56590.3	13.38	0.01
56596.3	13.94	0.01
56599.3	14.42	0.02
56606.3	15.01	0.03
56621.3	15.27	0.03
56624.2	15.31	0.04
56627.2	15.38	0.03
56630.2	15.39	0.03
56634.2	15.51	0.04
56648.2	15.69	0.03
56651.2	15.74	0.05
56655.1	15.85	0.05
56669.1	16.08	0.14
56674.1	16.05	0.05
56708.1	16.44	0.13
56710.1	16.61	0.13
filter B_nickel2
56505.4	12.61	0.02
56507.5	12.6	0.02
56523.4	13.54	0.02
56527.3	13.69	0.02
56531.3	14.03	0.02
56535.3	14.3	0.02
56539.3	14.32	0.02
56541.3	14.39	0.02
56545.3	14.58	0.01
56548.3	14.67	0.01
56552.4	14.69	0.03
56555.3	14.91	0.01
56559.3	14.97	0.01
56562.4	15.06	0.01
56569.3	15.2	0.01
56573.3	15.31	0.03
56575.3	15.37	0.04
56578.3	15.41	0.04
56581.3	15.55	0.03
56585.4	15.71	0.04
56589.3	15.89	0.04
56599.3	17.15	0.06
56601.3	17.45	0.02
56605.3	17.75	0.01
56609.3	17.88	0.02
56626.2	18.13	0.01
56631.2	18.17	0.1
56635.2	18.28	0.08
56642.3	18.36	0.16
56645.3	18.47	0.1
56665.2	18.57	0.04
56667.2	18.63	0.05
56670.2	18.74	0.27
56675.2	18.7	0.09
56678.2	18.77	0.01
56689.1	18.92	0.03
56705.1	19.02	0.06
56709.1	18.85	0.06
56724.1	19.27	0.15
56728.1	19.45	0.25
56732.1	19.14	0.17
56849.4	20.14	0.2
56852.4	20.68	0.36
56888.5	20.22	0.41
56894.3	20.42	0.14
56898.5	20.53	0.09
56916.4	20.68	0.1
56923.4	20.79	0.1
56931.3	21.05	0.21
56934.4	20.97	0.14
56937.3	21.14	0.56
56958.3	21.15	0.25
filter V_nickel2
56505.4	12.53	0.02
56507.5	12.53	0.02
56523.4	12.75	0.02
56527.3	12.88	0.02
56531.3	13.05	0.01
56535.3	13.16	0.01
56539.3	13.24	0.02
56541.3	13.24	0.01
56545.3	13.37	0.01
56548.3	13.43	0.01
56552.4	13.48	0.01
56555.3	13.56	0.01
56559.3	13.63	0.01
56562.4	13.66	0.01
56569.3	13.79	0.01
56573.3	13.86	0.01
56575.3	13.86	0.01
56578.3	13.94	0.01
56581.3	14.05	0.01
56585.4	14.19	0.01
56589.3	14.4	0.01
56599.3	15.73	0.01
56601.3	16.1	0.02
56605.3	16.44	0.01
56609.3	16.56	0.01
56626.2	16.83	0.01
56631.2	16.91	0.02
56635.2	16.97	0.01
56642.3	16.89	0.05
56645.3	17.09	0.05
56665.2	17.4	0.01
56667.2	17.48	0.02
56670.2	17.48	0.02
56675.2	17.58	0.01
56678.2	17.62	0.01
56689.1	17.74	0.01
56705.1	17.96	0.02
56709.1	17.97	0.1
56724.1	18.01	0.03
56728.1	18.1	0.13
56732.1	17.96	0.08
56849.4	19.34	0.08
56852.4	19.32	0.07
56856.4	19.35	0.1
56888.5	20.05	0.17
56891.4	19.85	0.03
56894.3	19.92	0.04
56898.5	20.1	0.05
56906.5	20.27	0.33
56916.4	20.34	0.07
56923.4	20.13	0.06
56931.3	20.48	0.07
56934.4	20.24	0.07
56937.3	20.57	0.22
56948.2	20.58	0.1
56958.3	20.75	0.1
56986.3	20.9	0.16
filter R_nickel2
56505.4	12.39	0.01
56507.5	12.38	0.01
56523.4	12.39	0.01
56527.3	12.44	0.01
56531.3	12.54	0.01
56535.3	12.64	0.01
56539.3	12.74	0.01
56541.3	12.73	0.01
56545.3	12.83	0.01
56548.3	12.87	0.01
56552.4	12.91	0.01
56555.3	12.97	0.01
56559.3	13.03	0.01
56562.4	13.06	0.01
56569.3	13.19	0.01
56573.3	13.23	0.01
56575.3	13.24	0.01
56578.3	13.25	0.01
56581.3	13.34	0.02
56585.4	13.48	0.02
56589.3	13.64	0.02
56599.3	14.77	0.01
56601.3	15.09	0.03
56605.3	15.38	0.03
56609.3	15.5	0.03
56626.2	15.71	0.03
56631.2	15.8	0.01
56635.2	15.85	0.01
56642.3	16.0	0.02
56645.3	15.98	0.03
56665.2	16.4	0.02
