6800.0	0.84275
6805.0	0.84296
6810.0	0.84334
6815.0	0.84372
6820.0	0.84410
6825.0	0.84444
6830.0	0.84478
6835.0	0.84511
6840.0	0.84528
6845.0	0.84549
6850.0	0.84570
6855.0	0.84574
6860.0	0.84104
6865.0	0.79778
6870.0	0.69107
6875.0	0.64095
6880.0	0.69818
6885.0	0.74569
6890.0	0.73296
6895.0	0.73242
6900.0	0.74999
6905.0	0.76382
6910.0	0.77993
6915.0	0.79231
6920.0	0.80301
6925.0	0.81406
6930.0	0.82242
6935.0	0.82588
6940.0	0.82664
6945.0	0.82835
6950.0	0.83125
6955.0	0.83291
6960.0	0.83262
6965.0	0.83642
6970.0	0.84098
6975.0	0.84190
6980.0	0.84114
6985.0	0.83894
6990.0	0.83581
6995.0	0.83588
7000.0	0.83757
7005.0	0.83797
7010.0	0.83796
7015.0	0.83853
7020.0	0.83911
7025.0	0.83794
7030.0	0.83778
7035.0	0.83938
7040.0	0.83795
7045.0	0.83637
7050.0	0.83470
7055.0	0.83262
7060.0	0.83145
7065.0	0.82794
7070.0	0.82442
7075.0	0.82031
7080.0	0.81621
7085.0	0.81038
7090.0	0.80430
7095.0	0.79797
7100.0	0.79124
7105.0	0.78551
7110.0	0.78001
7115.0	0.77451
7120.0	0.76885
7125.0	0.73831
7130.0	0.70756
7135.0	0.67717
7140.0	0.64671
7145.0	0.57580
7150.0	0.50483
7155.0	0.43426
7160.0	0.36330
7165.0	0.30435
7170.0	0.24391
7175.0	0.18542
7180.0	0.12988
7185.0	0.10622
7190.0	0.08363
7195.0	0.06210
7200.0	0.04046
7205.0	0.03360
7210.0	0.02699
7215.0	0.02003
7220.0	0.01256
7225.0	0.01114
7230.0	0.00961
7235.0	0.00806
7240.0	0.00671
7245.0	0.00568
7250.0	0.00466
7255.0	0.00363
7260.0	0.00260
7265.0	0.00225
7270.0	0.00191
7275.0	0.00155
7280.0	0.00121
7285.0	0.00110
7290.0	0.00096
7295.0	0.00083
7300.0	0.00071
7305.0	0.00066
7310.0	0.00061
7315.0	0.00056
7320.0	0.00052
7325.0	0.00049
7330.0	0.00046
7335.0	0.00043
7340.0	0.00040
7345.0	0.00020
7350.0	0.00000
7355.0	0.00000

